Date,Open,High,Low,Close,Volume,Change_%,Trend,Range,Range_%,Gap,Gap_%,RSI_14,MACD,MACD_Signal,MACD_Hist,ROC_10,ATR_14,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_%B,Volatility_20,OBV,Volume_MA20,Volume_Ratio,VWAP_Cumulative,Lag_1,Lag_2,Lag_3,Lag_5,Return_1,Return_3,Return_5,Rolling_High_10,Rolling_Low_10,Rolling_High_20,Rolling_Low_20,Pct_From_High_20,Pct_From_Low_20
08-04-2010,5376.299805,5383.649902,5290.25,5304.450195,0,-1.3061,Negative,93.4,1.77,1.65,0.03,61.1785,79.809,78.3188,1.4902,1.5148,64.6,5247.28,5399.78,5094.77,0.0581,0.6875,11.0138,0,0,0.0,0.0,5374.65,5366.0,5368.4,5249.1,-1.3061,-1.1912,1.0545,5399.65,5202.95,5399.65,5092.05,-1.7631,4.1712
07-04-2010,5365.700195,5399.649902,5345.049805,5374.649902,0,0.1612,Positive,54.6,1.02,-0.3,-0.01,71.9318,84.8577,77.9462,6.9115,3.2554,62.38,5237.13,5399.74,5074.52,0.0621,0.9229,9.7935,0,0,0.0,0.0,5366.0,5368.4,5290.5,5262.45,0.1612,1.5906,2.1321,5399.65,5193.4,5399.65,5092.05,-0.463,5.5498
06-04-2010,5369.649902,5388.649902,5351.700195,5366.0,0,-0.0447,Negative,36.95,0.69,1.25,0.02,71.3558,82.9197,76.2184,6.7013,1.9609,62.98,5224.6,5381.41,5067.78,0.06,0.9509,9.9178,0,0,0.0,0.0,5368.4,5290.5,5249.1,5302.85,-0.0447,2.227,1.1909,5388.65,5187.05,5388.65,5092.05,-0.4203,5.38
05-04-2010,5291.399902,5377.549805,5291.399902,5368.399902,0,1.4724,Positive,86.15,1.63,0.9,0.02,71.7351,80.1208,74.543,5.5778,2.3352,64.98,5210.73,5364.08,5057.38,0.0589,1.0141,9.8584,0,0,0.0,0.0,5290.5,5249.1,5262.45,5282.0,1.4724,2.0133,1.6357,5377.55,5187.05,5377.55,5068.05,-0.1702,5.9263
01-04-2010,5249.200195,5298.600098,5249.200195,5290.5,0,0.7887,Positive,49.4,0.94,0.1,0.0,66.3424,75.1386,73.1486,1.99,1.1201,63.29,5196.32,5341.65,5051.0,0.0559,0.824,8.9028,0,0,0.0,0.0,5249.1,5262.45,5302.85,5260.4,0.7887,-0.2329,0.5722,5329.55,5187.05,5329.55,5049.0,-0.7327,4.7831
31-03-2010,5260.399902,5293.899902,5235.149902,5249.100098,0,-0.2537,Negative,58.75,1.12,-2.05,-0.04,62.8441,75.6182,72.6511,2.9671,0.9811,64.35,5186.21,5332.08,5040.33,0.0563,0.7156,9.6885,0,0,0.0,0.0,5262.45,5302.85,5282.0,5225.3,-0.2537,-0.6229,0.4555,5329.55,5177.15,5329.55,5015.1,-1.5095,4.6659
30-03-2010,5302.950195,5325.0,5251.350098,5262.450195,0,-0.7619,Negative,73.65,1.4,0.1,0.0,64.8628,79.3457,71.9093,7.4364,2.6039,64.78,5174.6,5334.84,5014.36,0.0619,0.7741,11.1861,0,0,0.0,0.0,5302.85,5282.0,5260.4,5205.2,-0.7619,0.039,1.0999,5329.55,5125.7,5329.55,4935.35,-1.259,6.6277
29-03-2010,5283.899902,5329.549805,5242.149902,5302.850098,0,0.3947,Positive,87.4,1.67,1.9,0.04,71.2986,81.59,70.0502,11.5398,3.2285,64.09,5157.59,5346.55,4968.63,0.0733,0.8844,10.8712,0,0,0.0,0.0,5282.0,5260.4,5225.3,5262.8,0.3947,1.4841,0.761,5329.55,5101.2,5329.55,4858.45,-0.501,9.147
26-03-2010,5260.549805,5293.75,5260.549805,5282.0,0,0.4106,Positive,33.2,0.63,0.15,0.0,69.8657,79.1543,67.1652,11.9891,2.8948,62.3,5135.44,5352.84,4918.03,0.0847,0.8371,10.9693,0,0,0.0,0.0,5260.4,5225.3,5205.2,5245.9,0.4106,1.4754,0.6882,5293.75,5101.2,5293.75,4835.6,-0.222,9.2315
25-03-2010,5225.299805,5267.299805,5202.950195,5260.399902,0,0.6717,Positive,64.35,1.24,0.0,0.0,68.3455,77.017,64.1679,12.8491,2.8175,64.53,5114.27,5351.97,4876.56,0.093,0.8074,11.2119,0,0,0.0,0.0,5225.3,5205.2,5262.8,5231.9,0.6717,-0.0456,0.5447,5269.95,5101.2,5269.95,4834.65,-0.1812,8.8062
23-03-2010,5205.850098,5243.600098,5193.399902,5225.299805,0,0.3861,Positive,50.2,0.97,0.65,0.01,65.7374,75.3681,60.9557,14.4124,2.4267,64.54,5094.75,5345.02,4844.48,0.0982,0.7608,11.1662,0,0,0.0,0.0,5205.2,5262.8,5245.9,5198.1,0.3861,-0.3927,0.5233,5269.95,5092.05,5269.95,4833.15,-0.8473,8.1138
22-03-2010,5260.950195,5260.950195,5187.049805,5205.200195,0,-1.0945,Negative,73.9,1.42,-1.85,-0.04,64.1675,75.7411,57.3526,18.3885,1.5847,65.64,5076.3,5339.42,4813.19,0.1037,0.7449,11.1752,0,0,0.0,0.0,5262.8,5245.9,5231.9,5128.9,-1.0945,-0.5103,1.4877,5269.95,5092.05,5269.95,4833.15,-1.2287,7.6979
19-03-2010,5246.799805,5269.950195,5237.100098,5262.799805,0,0.3222,Positive,32.85,0.63,0.9,0.02,73.0775,77.1619,52.7554,24.4065,3.4213,64.87,5058.29,5332.73,4783.85,0.1085,0.8726,10.8157,0,0,0.0,0.0,5245.9,5231.9,5198.1,5137.0,0.3222,1.2447,2.4489,5269.95,5092.05,5269.95,4805.55,-0.1357,9.515
18-03-2010,5232.549805,5255.649902,5214.399902,5245.899902,0,0.2676,Positive,41.25,0.79,0.65,0.01,72.0189,71.9884,46.6538,25.3346,3.2607,67.33,5039.54,5306.68,4772.4,0.106,0.8862,11.2841,0,0,0.0,0.0,5231.9,5198.1,5128.9,5133.4,0.2676,2.2812,2.1915,5260.5,5068.05,5260.5,4805.55,-0.2775,9.1634
17-03-2010,5198.450195,5260.5,5177.149902,5231.899902,0,0.6502,Positive,83.35,1.61,0.35,0.01,71.1463,66.0587,40.3202,25.7385,2.8262,69.34,5022.94,5277.69,4768.19,0.1014,0.9101,11.69,0,0,0.0,0.0,5198.1,5128.9,5137.0,5116.25,0.6502,1.8474,2.2604,5260.5,5049.0,5260.5,4805.55,-0.5437,8.872
16-03-2010,5128.950195,5209.25,5125.700195,5198.100098,0,1.3492,Positive,83.55,1.63,0.05,0.0,68.9772,58.9549,33.8856,25.0693,3.6097,68.26,5004.13,5249.78,4758.49,0.0982,0.8948,11.9496,0,0,0.0,0.0,5128.9,5137.0,5133.4,5101.5,1.3492,1.2604,1.8936,5209.25,5015.1,5209.25,4791.35,-0.214,8.4893
15-03-2010,5134.450195,5151.049805,5101.200195,5128.899902,0,-0.1577,Negative,49.85,0.98,-2.55,-0.05,63.8044,52.4718,27.6182,24.8536,4.1972,67.08,4984.33,5228.09,4740.56,0.0978,0.7965,11.822,0,0,0.0,0.0,5137.0,5133.4,5116.25,5124.0,-0.1577,0.2472,0.0956,5158.1,4935.35,5158.1,4783.9,-0.5661,7.2117
12-03-2010,5131.799805,5158.100098,5122.100098,5137.0,0,0.0701,Positive,36.0,0.7,-1.6,-0.03,64.9821,50.4795,21.4048,29.0747,5.705,68.41,4969.23,5212.72,4725.73,0.098,0.8445,12.3594,0,0,0.0,0.0,5133.4,5116.25,5101.5,5088.7,0.0701,0.6959,0.9492,5158.1,4858.45,5158.1,4757.25,-0.4091,7.9826
11-03-2010,5116.350098,5152.600098,5102.100098,5133.399902,0,0.3352,Positive,50.5,0.99,0.1,0.0,64.7133,46.3777,14.1362,32.2415,5.6559,70.9,4950.24,5197.64,4702.83,0.1,0.8702,12.9553,0,0,0.0,0.0,5116.25,5101.5,5124.0,5080.25,0.3352,0.1834,1.0462,5152.6,4835.6,5152.6,4748.1,-0.3726,8.1148
10-03-2010,5101.600098,5137.399902,5092.049805,5116.25,0,0.2891,Positive,45.35,0.89,0.1,0.0,63.473,40.8343,6.0758,34.7585,5.0554,72.47,4933.2,5174.66,4691.74,0.0979,0.879,13.0085,0,0,0.0,0.0,5101.5,5124.0,5088.7,5088.1,0.2891,0.5414,0.5532,5147.1,4834.65,5147.1,4739.35,-0.5994,7.9526
09-03-2010,5121.049805,5131.799805,5094.350098,5101.5,0,-0.4391,Negative,37.45,0.74,-2.95,-0.06,62.418,34.9111,-2.6138,37.5249,5.047,74.56,4915.41,5152.7,4678.11,0.0966,0.8921,13.1345,0,0,0.0,0.0,5124.0,5088.7,5080.25,5017.0,-0.4391,0.4183,1.6843,5147.1,4833.15,5147.1,4675.4,-0.8859,9.1137
08-03-2010,5092.149902,5147.100098,5092.149902,5124.0,0,0.6937,Positive,54.95,1.08,3.45,0.07,65.0805,28.345,-11.995,40.34,5.7607,77.41,4896.26,5132.18,4660.34,0.0964,0.9827,16.8133,0,0,0.0,0.0,5088.7,5080.25,5088.1,4922.3,0.6937,0.7056,4.0977,5147.1,4833.15,5147.1,4675.4,-0.4488,9.5949
05-03-2010,5080.549805,5118.649902,5068.049805,5088.700195,0,0.1663,Positive,50.6,1.0,0.3,0.01,62.7667,17.261,-22.0801,39.3411,4.1113,78.87,4882.33,5094.53,4670.13,0.0869,0.9863,18.2239,0,0,0.0,0.0,5080.25,5088.1,5017.0,4859.75,0.1663,1.4291,4.7112,5118.65,4805.55,5118.65,4675.4,-0.5851,8.8399
04-03-2010,5096.950195,5096.950195,5049.0,5080.25,0,-0.1543,Negative,47.95,0.95,8.85,0.17,62.2102,6.4569,-31.9153,38.3722,3.3832,81.05,4874.49,5066.2,4682.77,0.0787,1.0366,19.4674,0,0,0.0,0.0,5088.1,5017.0,4922.3,4858.6,-0.1543,3.2089,4.562,5096.95,4805.55,5096.95,4675.4,-0.3276,8.6592
03-03-2010,5015.799805,5093.25,5015.100098,5088.100098,0,1.4172,Positive,78.15,1.56,-1.2,-0.02,63.0228,-6.5666,-41.5084,34.9418,4.7851,83.59,4861.98,5029.48,4694.48,0.0689,1.175,20.3292,0,0,0.0,0.0,5017.0,4922.3,4859.75,4870.05,1.4172,4.6988,4.4774,5093.25,4805.55,5093.25,4675.4,-0.1011,8.8271
02-03-2010,4935.600098,5029.450195,4935.350098,5017.0,0,1.9239,Positive,94.1,1.91,13.3,0.27,58.4588,-23.8931,-50.2438,26.3507,4.4784,84.01,4852.56,4985.82,4719.3,0.0549,1.117,19.8305,0,0,0.0,0.0,4922.3,4859.75,4858.6,4856.4,1.9239,3.2602,3.307,5029.45,4791.35,5029.45,4675.4,-0.2475,7.3063
26-02-2010,4858.5,4992.0,4858.450195,4922.299805,0,1.2871,Positive,133.55,2.75,-1.25,-0.03,50.975,-38.4211,-56.8315,18.4104,1.9775,82.23,4845.81,4956.91,4734.72,0.0459,0.8442,18.719,0,0,0.0,0.0,4859.75,4858.6,4870.05,4844.9,1.2871,1.0729,1.5976,4992.0,4783.9,4992.0,4675.4,-1.3962,5.2808
25-02-2010,4859.0,4880.149902,4835.600098,4859.75,0,0.0237,Positive,44.55,0.92,0.4,0.01,44.8851,-46.7632,-61.4341,14.6709,2.1557,78.28,4843.06,4949.05,4737.07,0.0438,0.5787,18.184,0,0,0.0,0.0,4858.6,4870.05,4856.4,4887.75,0.0237,0.069,-0.5729,4929.7,4757.25,4951.15,4675.4,-1.846,3.943
24-02-2010,4869.549805,4880.549805,4834.649902,4858.600098,0,-0.2351,Negative,45.9,0.95,-0.5,-0.01,44.768,-50.3618,-65.1018,14.74,1.3761,80.88,4842.73,4948.55,4736.91,0.0437,0.575,21.3389,0,0,0.0,0.0,4870.05,4856.4,4844.9,4914.0,-0.2351,0.2828,-1.1274,4929.7,4748.1,5008.5,4675.4,-2.9929,3.9184
23-02-2010,4856.600098,4884.100098,4833.149902,4870.049805,0,0.2811,Positive,50.95,1.05,0.2,0.0,45.6652,-54.1052,-68.7868,14.6816,2.3034,83.57,4850.19,4978.18,4722.21,0.0528,0.5776,21.3868,0,0,0.0,0.0,4856.4,4844.9,4887.75,4855.75,0.2811,-0.3621,0.2945,4929.7,4739.35,5035.7,4675.4,-3.2895,4.1633
22-02-2010,4849.350098,4912.049805,4845.899902,4856.399902,0,0.2374,Positive,66.15,1.37,4.45,0.09,44.4324,-59.2621,-72.4573,13.1952,2.9193,86.08,4858.49,5009.92,4707.06,0.0623,0.4931,21.59,0,0,0.0,0.0,4844.9,4887.75,4914.0,4801.95,0.2374,-1.1722,1.1339,4929.7,4675.4,5094.15,4675.4,-4.6671,3.8713
19-02-2010,4887.299805,4887.299805,4805.549805,4844.899902,0,-0.8767,Negative,81.75,1.7,-0.45,-0.01,43.4282,-63.5923,-75.756,12.1637,-0.0093,87.53,4870.38,5053.33,4687.42,0.0751,0.4304,22.9008,0,0,0.0,0.0,4887.75,4914.0,4855.75,4826.85,-0.8767,-0.2234,0.3739,4929.7,4675.4,5220.35,4675.4,-7.192,3.6254
18-02-2010,4915.100098,4922.049805,4873.700195,4887.75,0,-0.5342,Negative,48.35,0.99,1.1,0.02,46.3247,-67.0234,-78.797,11.7736,-0.8942,87.94,4889.22,5127.14,4651.29,0.0973,0.4969,22.8431,0,0,0.0,0.0,4914.0,4855.75,4801.95,4757.2,-0.5342,1.7868,2.7443,4931.3,4675.4,5256.7,4675.4,-7.0187,4.5419
17-02-2010,4858.649902,4929.700195,4857.600098,4914.0,0,1.1996,Positive,72.1,1.48,2.9,0.06,48.1515,-74.7907,-81.7404,6.9497,1.737,90.99,4906.11,5185.58,4626.64,0.1139,0.5141,22.9343,0,0,0.0,0.0,4855.75,4801.95,4826.85,4792.65,1.1996,1.8055,2.532,4949.15,4675.4,5287.8,4675.4,-7.0691,5.1033
16-02-2010,4801.799805,4880.0,4791.350098,4855.75,0,1.1204,Positive,88.65,1.85,-0.15,-0.0,43.5658,-86.2894,-83.4778,-2.8116,-0.897,92.3,4924.16,5246.62,4601.69,0.131,0.3939,22.406,0,0,0.0,0.0,4801.95,4826.85,4757.2,4760.4,1.1204,2.0716,2.003,4951.15,4675.4,5292.5,4675.4,-8.2522,3.8574
15-02-2010,4827.899902,4845.600098,4783.899902,4801.950195,0,-0.5159,Negative,61.7,1.29,1.05,0.02,38.9337,-93.78,-82.7749,-11.0051,-1.6407,92.58,4943.98,5294.69,4593.27,0.1419,0.2975,21.7181,0,0,0.0,0.0,4826.85,4757.2,4792.65,4718.65,-0.5159,0.1941,1.7653,4951.15,4675.4,5292.5,4675.4,-9.2688,2.7067
11-02-2010,4757.25,4843.799805,4757.25,4826.850098,0,1.4641,Positive,86.55,1.82,0.05,0.0,40.3573,-96.4988,-80.0236,-16.4752,-0.83,94.96,4966.88,5336.78,4596.97,0.1489,0.3107,21.9753,0,0,0.0,0.0,4757.2,4792.65,4760.4,4845.35,1.4641,1.3959,-0.3818,4951.15,4675.4,5292.5,4675.4,-8.7983,3.2393
10-02-2010,4793.0,4826.850098,4748.100098,4757.200195,0,-0.7397,Negative,78.75,1.66,0.35,0.01,34.0985,-101.1006,-75.9048,-25.1958,-1.9761,95.6,4987.23,5368.69,4605.77,0.153,0.1985,21.1225,0,0,0.0,0.0,4792.65,4760.4,4718.65,4931.85,-0.7397,0.817,-3.5413,4951.15,4675.4,5292.5,4675.4,-10.1143,1.7496
09-02-2010,4760.549805,4810.399902,4739.350098,4792.649902,0,0.6775,Positive,71.05,1.5,0.15,0.0,35.8779,-98.4121,-69.6059,-28.8062,-4.2982,96.9,5009.89,5387.83,4631.95,0.1509,0.2126,21.1231,0,0,0.0,0.0,4760.4,4718.65,4845.35,4830.1,0.6775,-1.0876,-0.7754,5008.5,4675.4,5300.5,4675.4,-9.5812,2.5078
08-02-2010,4755.350098,4799.049805,4675.399902,4760.399902,0,0.8848,Positive,123.65,2.64,36.7,0.78,32.9208,-97.1585,-62.4043,-34.7542,-5.4726,98.88,5032.73,5410.6,4654.86,0.1502,0.1397,20.807,0,0,0.0,0.0,4718.65,4845.35,4931.85,4899.7,0.8848,-3.4764,-2.843,5035.7,4675.4,5300.5,4675.4,-10.1896,1.818
05-02-2010,4819.649902,4827.0,4692.350098,4718.649902,0,-2.6149,Negative,134.65,2.87,-25.7,-0.53,28.984,-90.8615,-53.7158,-37.1457,-7.3712,96.98,5056.95,5423.82,4690.07,0.1451,0.039,20.1853,0,0,0.0,0.0,4845.35,4931.85,4830.1,4882.05,-2.6149,-2.3074,-3.347,5094.15,4692.35,5300.5,4692.35,-10.9773,0.5605
04-02-2010,4931.299805,4931.299805,4832.350098,4845.350098,0,-1.7539,Negative,98.95,2.05,-0.55,-0.01,34.7274,-77.2519,-44.4294,-32.8225,-7.2074,92.67,5084.17,5426.58,4741.76,0.1347,0.1513,18.5942,0,0,0.0,0.0,4931.85,4830.1,4899.7,4867.25,-1.7539,-1.1093,-0.4499,5220.35,4766.0,5302.55,4766.0,-8.6223,1.6649
03-02-2010,4831.0,4949.149902,4831.0,4931.850098,0,2.1066,Positive,118.15,2.45,0.9,0.02,39.7166,-71.6577,-36.2237,-35.434,-5.6223,92.14,5105.99,5440.27,4771.71,0.1309,0.2395,17.9756,0,0,0.0,0.0,4830.1,4899.7,4882.05,4853.1,2.1066,1.0201,1.6227,5256.7,4766.0,5310.85,4766.0,-7.1363,3.4799
02-02-2010,4907.850098,4951.149902,4814.100098,4830.100098,0,-1.4205,Negative,137.05,2.85,8.15,0.17,28.4957,-72.2825,-27.3652,-44.9173,-8.4315,90.07,5123.29,5455.55,4791.04,0.1297,0.0588,16.2358,0,0,0.0,0.0,4899.7,4882.05,4867.25,5007.9,-1.4205,-0.7633,-3.5504,5287.8,4766.0,5310.85,4766.0,-9.0522,1.3449
01-02-2010,4882.049805,4918.799805,4827.149902,4899.700195,0,0.3615,Positive,91.65,1.9,0.0,0.0,32.3164,-61.6685,-16.1359,-45.5326,-6.7115,86.46,5143.4,5449.92,4836.87,0.1192,0.1025,16.1234,0,0,0.0,0.0,4882.05,4867.25,4853.1,5036.0,0.3615,0.9602,-2.7065,5292.5,4766.0,5310.85,4766.0,-7.7417,2.8053
29-01-2010,4866.149902,4893.700195,4766.0,4882.049805,0,0.3041,Positive,127.7,2.68,-1.1,-0.02,30.1097,-54.3108,-4.7528,-49.558,-7.1836,86.06,5158.46,5444.54,4872.39,0.1109,0.0169,16.2815,0,0,0.0,0.0,4867.25,4853.1,5007.9,5094.15,0.3041,-2.513,-4.1636,5292.5,4766.0,5310.85,4766.0,-8.074,2.435
28-01-2010,4863.0,4929.899902,4824.950195,4867.25,0,0.2916,Positive,104.95,2.18,9.9,0.2,28.2894,-42.3327,7.6367,-49.9694,-7.0062,82.86,5172.84,5429.26,4916.41,0.0991,-0.0959,16.1324,0,0,0.0,0.0,4853.1,5007.9,5036.0,5221.7,0.2916,-3.3509,-6.788,5292.5,4824.95,5310.85,4824.95,-8.3527,0.8767
27-01-2010,5008.5,5008.5,4833.049805,4853.100098,0,-3.0911,Negative,175.45,3.63,0.6,0.01,26.5919,-24.9215,20.1291,-45.0506,-6.8574,81.16,5188.87,5403.57,4974.17,0.0828,-0.282,16.0832,0,0,0.0,0.0,5007.9,5036.0,5094.15,5225.65,-3.0911,-4.7319,-7.1293,5292.5,4833.05,5310.85,4833.05,-8.6191,0.4149
25-01-2010,5034.549805,5035.700195,4983.049805,5007.899902,0,-0.558,Negative,52.65,1.06,-1.45,-0.03,35.0106,-0.8953,31.3917,-32.287,-4.6005,73.91,5205.14,5355.17,5055.1,0.0576,-0.1573,12.518,0,0,0.0,0.0,5036.0,5094.15,5221.7,5274.85,-0.558,-4.0945,-5.0608,5300.5,4954.85,5310.85,4954.85,-5.7044,1.0707
22-01-2010,5094.149902,5094.149902,4954.850098,5036.0,0,-1.1415,Negative,139.3,2.81,0.0,0.0,36.9843,14.0224,39.4635,-25.4411,-3.9802,75.52,5211.97,5335.56,5088.38,0.0474,-0.2119,16.9409,0,0,0.0,0.0,5094.15,5221.7,5225.65,5252.2,-1.1415,-3.6292,-4.1164,5300.5,4954.85,5310.85,4954.85,-5.1753,1.6378
21-01-2010,5220.200195,5220.350098,5085.450195,5094.149902,0,-2.4427,Negative,134.9,2.65,-1.5,-0.03,41.4772,29.9978,45.8238,-15.826,-3.2101,70.61,5209.46,5348.33,5070.6,0.0533,0.0848,16.4575,0,0,0.0,0.0,5221.7,5225.65,5274.85,5259.9,-2.4427,-3.4257,-3.1512,5300.5,5085.45,5310.85,4953.35,-4.0803,2.8425
20-01-2010,5226.100098,5256.700195,5201.399902,5221.700195,0,-0.0756,Negative,55.3,1.06,0.45,0.01,55.1145,44.0312,49.7803,-5.7491,-1.1379,65.56,5202.39,5374.49,5030.28,0.0662,0.5561,13.6994,0,0,0.0,0.0,5225.65,5274.85,5252.2,5233.95,-0.0756,-0.5807,-0.234,5302.55,5169.55,5310.85,4943.95,-1.6786,5.618
19-01-2010,5274.200195,5287.799805,5218.649902,5225.649902,0,-0.9327,Negative,69.15,1.33,-0.65,-0.01,55.6405,48.3155,51.2175,-2.902,-0.99,66.35,5190.69,5386.17,4995.2,0.0753,0.5894,14.4373,0,0,0.0,0.0,5274.85,5252.2,5259.9,5210.4,-0.9327,-0.6512,0.2927,5310.85,5169.55,5310.85,4943.95,-1.6043,5.6979
18-01-2010,5253.649902,5292.5,5228.950195,5274.850098,0,0.4312,Positive,63.55,1.22,1.45,0.03,62.5453,52.6789,51.943,0.7359,0.8151,66.14,5181.49,5386.6,4976.38,0.0792,0.7276,13.8488,0,0,0.0,0.0,5252.2,5259.9,5233.95,5249.4,0.4312,0.7814,0.4848,5310.85,5169.55,5310.85,4943.95,-0.6779,6.693
15-01-2010,5259.899902,5279.850098,5242.450195,5252.200195,0,-0.1464,Negative,37.4,0.71,0.0,0.0,60.4471,52.4724,51.7591,0.7133,0.9835,66.34,5169.85,5378.83,4960.87,0.0808,0.697,13.8282,0,0,0.0,0.0,5259.9,5233.95,5210.4,5244.75,-0.1464,0.8022,0.1421,5310.85,5167.1,5310.85,4943.95,-1.1043,6.2349
14-01-2010,5234.5,5272.850098,5232.5,5259.899902,0,0.4958,Positive,40.35,0.77,0.55,0.01,61.5352,53.7519,51.5808,2.1711,1.7497,68.56,5158.89,5372.38,4945.4,0.0828,0.7366,14.9784,0,0,0.0,0.0,5233.95,5210.4,5249.4,5263.1,0.4958,0.2,-0.0608,5310.85,5167.1,5310.85,4943.95,-0.9594,6.3906
13-01-2010,5212.600098,5239.200195,5169.549805,5233.950195,0,0.452,Positive,69.65,1.35,2.2,0.04,59.2389,53.8191,51.038,2.7811,0.8867,70.73,5151.18,5360.62,4941.74,0.0813,0.6976,14.9764,0,0,0.0,0.0,5210.4,5249.4,5244.75,5281.8,0.452,-0.2059,-0.9059,5310.85,5160.1,5310.85,4943.95,-1.448,5.8658
12-01-2010,5251.100098,5300.5,5200.950195,5210.399902,0,-0.7429,Negative,99.55,1.91,1.7,0.03,57.0795,55.7642,50.3427,5.4215,0.618,70.82,5145.35,5351.72,4938.98,0.0802,0.6576,15.0021,0,0,0.0,0.0,5249.4,5244.75,5263.1,5277.9,-0.7429,-1.0013,-1.2789,5310.85,5160.1,5310.85,4943.95,-1.8914,5.3894
11-01-2010,5263.799805,5287.200195,5227.799805,5249.399902,0,0.0887,Positive,59.4,1.14,19.05,0.36,62.1418,59.8336,48.9873,10.8463,2.0371,68.61,5141.56,5345.79,4937.34,0.0794,0.764,14.7321,0,0,0.0,0.0,5244.75,5263.1,5281.8,5232.2,0.0887,-0.6134,0.3287,5310.85,5129.05,5310.85,4943.95,-1.1571,6.1783
08-01-2010,5264.25,5276.75,5234.700195,5244.75,0,-0.3487,Negative,42.05,0.8,1.15,0.02,61.7664,60.1865,46.2757,13.9108,5.1927,69.31,5134.69,5333.11,4936.28,0.0773,0.7773,15.027,0,0,0.0,0.0,5263.1,5281.8,5277.9,5201.05,-0.3487,-0.6281,0.8402,5310.85,4990.05,5310.85,4943.95,-1.2446,6.0842
07-01-2010,5281.799805,5302.549805,5244.75,5263.100098,0,-0.354,Negative,57.8,1.1,0.0,0.0,64.0954,60.2348,42.798,17.4368,6.2694,71.41,5129.85,5321.91,4937.79,0.0749,0.8469,15.8262,0,0,0.0,0.0,5281.8,5277.9,5232.2,5169.45,-0.354,0.5906,1.8116,5310.85,4953.35,5310.85,4943.95,-0.8991,6.4554
06-01-2010,5278.149902,5310.850098,5260.049805,5281.799805,0,0.0739,Positive,50.8,0.97,0.25,0.0,66.467,57.552,38.4388,19.1132,5.8965,72.46,5120.03,5303.74,4936.33,0.0718,0.9403,16.1298,0,0,0.0,0.0,5277.9,5232.2,5201.05,5187.95,0.0739,1.5526,1.809,5310.85,4943.95,5310.85,4943.95,-0.547,6.8336
05-01-2010,5277.149902,5288.350098,5242.399902,5277.899902,0,0.8734,Positive,45.95,0.88,44.95,0.86,66.225,51.3867,33.6605,17.7262,4.6839,74.12,5111.39,5279.44,4943.34,0.0658,0.9954,16.2739,0,0,0.0,0.0,5232.2,5201.05,5169.45,5178.4,0.8734,2.0979,1.9214,5288.35,4943.95,5288.35,4943.95,-0.1976,6.7547
04-01-2010,5200.899902,5238.450195,5167.100098,5232.200195,0,0.5989,Positive,71.35,1.38,-0.15,-0.0,63.3465,43.1671,29.229,13.9381,3.7713,75.51,5104.08,5254.29,4953.86,0.0589,0.9265,16.0458,0,0,0.0,0.0,5201.05,5169.45,5187.95,5144.6,0.5989,0.8529,1.7028,5238.45,4943.95,5238.45,4943.95,-0.1193,5.8304
31-12-2009,5171.200195,5221.850098,5168.75,5201.049805,0,0.6113,Positive,53.1,1.03,1.75,0.03,61.2566,36.7011,25.7445,10.9566,3.3379,75.83,5098.63,5237.32,4959.94,0.0544,0.8692,15.9414,0,0,0.0,0.0,5169.45,5187.95,5178.4,4985.85,0.6113,0.4374,4.3162,5221.85,4943.95,5221.85,4943.95,-0.3983,5.2003
30-12-2009,5188.75,5197.049805,5160.100098,5169.450195,0,-0.3566,Negative,36.95,0.72,0.8,0.02,59.0576,31.086,23.0053,8.0807,1.2486,77.57,5094.68,5225.77,4963.59,0.0515,0.7852,16.9417,0,0,0.0,0.0,5187.95,5178.4,5144.6,4952.6,-0.3566,0.483,4.3785,5214.6,4943.95,5214.6,4943.95,-0.8658,4.5611
29-12-2009,5180.75,5214.600098,5175.850098,5187.950195,0,0.1844,Positive,38.75,0.75,2.35,0.05,60.9378,26.6844,20.9852,5.6992,1.3806,80.7,5087.84,5216.87,4958.81,0.0507,0.8879,17.8474,0,0,0.0,0.0,5178.4,5144.6,4985.85,4987.7,0.1844,4.0535,4.0149,5214.6,4943.95,5214.6,4942.25,-0.5111,4.9714
24-12-2009,5144.799805,5197.899902,5129.049805,5178.399902,0,0.657,Positive,68.85,1.34,0.2,0.0,60.3325,18.7945,19.5604,-0.7659,0.8521,83.93,5075.53,5210.83,4940.23,0.0533,0.8802,18.6531,0,0,0.0,0.0,5144.6,4985.85,4952.6,5041.75,0.657,4.5592,2.7104,5197.9,4943.95,5197.9,4806.7,-0.3752,7.733
23-12-2009,4990.049805,5150.600098,4990.049805,5144.600098,0,3.184,Positive,160.55,3.22,4.2,0.08,58.2036,9.4232,19.7518,-10.3286,0.6377,85.09,5066.89,5196.77,4937.0,0.0513,0.7992,20.1037,0,0,0.0,0.0,4985.85,4952.6,4987.7,5042.05,3.184,3.1457,2.0339,5182.55,4943.95,5182.55,4806.7,-0.7323,7.0298
22-12-2009,4953.350098,4997.299805,4953.350098,4985.850098,0,0.6714,Positive,43.95,0.89,0.75,0.02,45.4317,0.7663,22.334,-21.5677,-3.1488,78.96,5065.07,5191.51,4938.62,0.0499,0.1868,16.52,0,0,0.0,0.0,4952.6,4987.7,5041.75,5033.05,0.6714,-1.1087,-0.9378,5182.55,4943.95,5182.55,4806.7,-3.7954,3.7271
